nome_hotel,prezzo,stanza,città,data,punteggio,numero_recensioni,distanza_centro,genius,offerte,colazione_inclusa,senza_pagamento_anticipato,cancellazione_gratuita,os,username,user_agent_type,TIMESTAMP
I LOVE ROMA Guest House,€ 113,Camera Matrimoniale Piccola,"Vaticano Prati, Roma",2024-03-20,"7,9",625 recensioni,"1,6 km dal centro",False,,False,False,True,MacOS,marcofantile,desktop,03-03-2024---15:12
Luxury Suites - Stay Inn Rome Experience,€ 158,Camera King,"Vaticano Prati, Roma",2024-03-20,"7,6",5 recensioni,"2,1 km dal centro",True,Offerta Inizio 2024 ,False,False,True,MacOS,marcofantile,desktop,03-03-2024---15:12
Dreamsrome Suites,€ 118,Suite con Balcone,"Tiburtino, Roma",2024-03-20,"9,1",430 recensioni,"4,9 km dal centro",True,,False,False,False,MacOS,marcofantile,desktop,03-03-2024---15:12
Domus Castrense,€ 166,Camera Matrimoniale/Doppia con Letti Singoli,"Tiburtino, Roma",2024-03-20,"8,8",1.105 recensioni,"2,3 km dal centro",True,,True,False,False,MacOS,marcofantile,desktop,03-03-2024---15:12
Jazz Style,€ 100,Camera Matrimoniale,"San Giovanni, Roma",2024-03-20,"8,9",546 recensioni,"2,5 km dal centro",False,,True,False,False,MacOS,marcofantile,desktop,03-03-2024---15:12
The Shire Hotel,€ 235,Camera Deluxe Matrimoniale/Doppia con Letti Singoli,"Via Veneto, Roma",2024-03-20,"8,5",366 recensioni,"1,5 km dal centro",True,,True,True,True,MacOS,marcofantile,desktop,03-03-2024---15:12
Hotel Forte,€ 223,Camera Matrimoniale/Doppia con Letti Singoli,"Spagna, Roma",2024-03-20,"8,2",1.259 recensioni,"1,3 km dal centro",True,,False,True,True,MacOS,marcofantile,desktop,03-03-2024---15:12
Roma Vespahouse,€ 156,Camera Matrimoniale,"Stazione Termini, Roma",2024-03-20,"8,9",129 recensioni,"1,7 km dal centro",True,,False,False,True,MacOS,marcofantile,desktop,03-03-2024---15:12
Hotel Lirico,€ 176,Camera Matrimoniale,"Stazione Termini, Roma",2024-03-20,"8,1",1.653 recensioni,"1,2 km dal centro",False,,False,False,True,MacOS,marcofantile,desktop,03-03-2024---15:12
Stendhal Hotel,€ 224,Camera Classic Matrimoniale/Doppia con Letti Singoli,"Trevi, Roma",2024-03-20,"8,3",496 recensioni,"0,9 km dal centro",True,,True,False,False,MacOS,marcofantile,desktop,03-03-2024---15:12
Hotel La Fenice,€ 174,Double room,"Spagna, Roma",2024-03-20,"7,4",703 recensioni,"0,9 km dal centro",True,,True,False,True,MacOS,marcofantile,desktop,03-03-2024---15:12
Vatican Relais Rome Suite,€ 187,Camera Matrimoniale Standard,"Vaticano Prati, Roma",2024-03-20,"8,6",658 recensioni,"2,2 km dal centro",True,,True,False,False,MacOS,marcofantile,desktop,03-03-2024---15:12
Domus Orbitelli,€ 216,Appartamento con 1 Camera da Letto,"Piazza Navona, Roma",2024-03-20,"8,8",36 recensioni,"1,5 km dal centro",True,Offerta Inizio 2024 ,False,False,True,MacOS,marcofantile,desktop,03-03-2024---15:12
Movie Home Guesthouse,€ 73,Camera Deluxe,"Monte Sacro, Roma",2024-03-20,"8,2",392 recensioni,"5,9 km dal centro",True,,False,True,True,MacOS,marcofantile,desktop,03-03-2024---15:12
Roma Veneto Relais,€ 158,Camera Matrimoniale Piccola,"Via Veneto, Roma",2024-03-20,"8,9",2.485 recensioni,"1,9 km dal centro",False,,True,True,True,MacOS,marcofantile,desktop,03-03-2024---15:12
Piumith Guest House,€ 103,Camera Matrimoniale Economy,"Stazione Termini, Roma",2024-03-20,"7,7",433 recensioni,"1,6 km dal centro",True,,False,False,False,MacOS,marcofantile,desktop,03-03-2024---15:12
Tula Inn,€ 164,Camera Matrimoniale Deluxe,"Pantheon, Roma",2024-03-20,"8,5",859 recensioni,"0,7 km dal centro",False,,False,False,True,MacOS,marcofantile,desktop,03-03-2024---15:12
The Place 217,€ 280,Camera Matrimoniale,"Vaticano Prati, Roma",2024-03-20,"9,3",264 recensioni,"2,1 km dal centro",True,Offerta Inizio 2024 ,True,False,False,MacOS,marcofantile,desktop,03-03-2024---15:12
Relais Bocca di Leone,€ 166,Camera Matrimoniale/Doppia con Letti Singoli,"Spagna, Roma",2024-03-20,"8,5",949 recensioni,"1,2 km dal centro",True,,False,False,False,MacOS,marcofantile,desktop,03-03-2024---15:12
Hotel Regno,€ 216,Camera Matrimoniale con Balcone,"Trevi, Roma",2024-03-20,"8,7",426 recensioni,500 m dal centro,True,,True,False,False,MacOS,marcofantile,desktop,03-03-2024---15:12
Hotel Giolitti,€ 120,Camera Matrimoniale,"Stazione Termini, Roma",2024-03-20,"7,8",496 recensioni,"2,5 km dal centro",True,,False,False,False,MacOS,marcofantile,desktop,03-03-2024---15:12
Why Not Roma Suite,€ 111,Camera Matrimoniale/Doppia con Letti Singoli,"Via Veneto, Roma",2024-03-20,"7,6",741 recensioni,2 km dal centro,True,,True,False,False,MacOS,marcofantile,desktop,03-03-2024---15:12
Ritmo Blues B&B,€ 97,Camera Matrimoniale/Doppia con Letti Singoli,"Stazione Termini, Roma",2024-03-20,"8,3",810 recensioni,"2,1 km dal centro",False,,False,False,False,MacOS,marcofantile,desktop,03-03-2024---15:12
I LOVE VATICANO GUEST HOUSE,€ 103,Camera Matrimoniale con Bagno Privato,"Vaticano Prati, Roma",2024-03-20,"7,9",435 recensioni,"2,4 km dal centro",True,,False,False,True,MacOS,marcofantile,desktop,03-03-2024---15:12
Demetra Eco Guest House,€ 111,Camera Deluxe Matrimoniale/Doppia con Letti Singoli,"San Giovanni, Roma",2024-03-20,"9,0",106 recensioni,"3,2 km dal centro",True,,False,False,False,MacOS,marcofantile,desktop,03-03-2024---15:12
Giorni a Roma,€ 112,Camera Matrimoniale,"Stazione Termini, Roma",2024-03-20,"7,9",296 recensioni,"1,2 km dal centro",True,,False,False,False,MacOS,marcofantile,desktop,03-03-2024---15:12
Hotel San Giovanni Roma,€ 160,Camera Matrimoniale/Doppia con Letti Singoli,"San Giovanni, Roma",2024-03-20,"8,6",2.184 recensioni,"2,5 km dal centro",True,,True,False,False,MacOS,marcofantile,desktop,03-03-2024---15:12
Habitat Monti,€ 153,Camera Quadrupla Classic,"Rione Monti, Roma",2024-03-20,"8,7",829 recensioni,1 km dal centro,True,Offerta Inizio 2024 ,False,False,False,MacOS,marcofantile,desktop,03-03-2024---15:12
Relais De La Poste,€ 227,Camera Matrimoniale/Doppia con Letti Singoli,"Spagna, Roma",2024-03-20,"8,9",865 recensioni,"1,1 km dal centro",True,,False,False,False,MacOS,marcofantile,desktop,03-03-2024---15:12
Relais Aquarium,€ 141,Camera Superior Doppia con Letti Singoli,"Stazione Termini, Roma",2024-03-20,"9,0",601 recensioni,"1,6 km dal centro",False,,False,False,True,MacOS,marcofantile,desktop,03-03-2024---15:12
Hotel VM,€ 119,Appartamento,"Vaticano Prati, Roma",2024-03-20,"8,0",129 recensioni,"2,6 km dal centro",True,,False,False,True,MacOS,marcofantile,desktop,03-03-2024---15:12
Piccola Navona Roof Garden,€ 176,Camera Queen,"Piazza Navona, Roma",2024-03-20,"8,7",586 recensioni,"0,9 km dal centro",True,,False,False,False,MacOS,marcofantile,desktop,03-03-2024---15:12
Calisto 6,€ 189,Camera Tripla,"Trastevere, Roma",2024-03-20,"8,5",304 recensioni,"1,2 km dal centro",True,Offerta Inizio 2024 ,True,True,True,MacOS,marcofantile,desktop,03-03-2024---15:12
Living Rhome-SpanishSteps,€ 209,Appartamento con 1 Camera da Letto,"Spagna, Roma",2024-03-20,"8,9",133 recensioni,"0,9 km dal centro",True,,False,False,True,MacOS,marcofantile,desktop,03-03-2024---15:12
J.N.D.Holidays,€ 484,Appartamento con 3 Camere da Letto,"Aurelio, Roma",2024-03-20,"9,2",31 recensioni,"3,4 km dal centro",True,,False,False,True,MacOS,marcofantile,desktop,03-03-2024---15:12
Dreamsrome Lux,€ 144,Appartamento Monolocale,"Tiburtino, Roma",2024-03-20,"8,8",157 recensioni,"5,1 km dal centro",True,,False,True,True,MacOS,marcofantile,desktop,03-03-2024---15:12
Luxury Rome Savini Guest House,€ 103,Camera Matrimoniale Superior,"Aurelio, Roma",2024-03-20,"8,8",406 recensioni,"4,6 km dal centro",True,,False,False,False,MacOS,marcofantile,desktop,03-03-2024---15:12
Vite Luxury Apartment,€ 528,Appartamento con 2 Camere da Letto,"Spagna, Roma",2024-03-20,"8,7",52 recensioni,"0,9 km dal centro",True,,False,False,True,MacOS,marcofantile,desktop,03-03-2024---15:12
Locanda al Viminale,€ 144,Camera Tripla,"Rione Monti, Roma",2024-03-20,"8,1",923 recensioni,1 km dal centro,True,,True,False,False,MacOS,marcofantile,desktop,03-03-2024---15:12
Governo Vecchio Guesthouse Navona,€ 152,Camera King Deluxe,"Piazza Navona, Roma",2024-03-20,"8,7",363 recensioni,"1,1 km dal centro",True,,False,False,False,MacOS,marcofantile,desktop,03-03-2024---15:12
Hotel Montecarlo,€ 163,Camera Superior Matrimoniale/Doppia con Letti Singoli,"Stazione Termini, Roma",2024-03-20,"8,2",2.814 recensioni,2 km dal centro,False,,True,True,True,MacOS,marcofantile,desktop,03-03-2024---15:12
Profumo Maison Ripetta,€ 224,Camera Quadrupla Standard,"Spagna, Roma",2024-03-20,"8,3",187 recensioni,"1,6 km dal centro",True,,False,False,False,MacOS,marcofantile,desktop,03-03-2024---15:12
Hotel Fiorenza,€ 94,Camera Tripla con Bagno in Comune,"Stazione Termini, Roma",2024-03-20,"6,9",1.840 recensioni,2 km dal centro,True,,False,True,True,MacOS,marcofantile,desktop,03-03-2024---15:12
PIANETA ROMA 39,€ 100,Camera Deluxe Doppia con Letti Singoli,"Trionfale, Roma",2024-03-20,"6,9",809 recensioni,"3,3 km dal centro",True,,False,True,True,MacOS,marcofantile,desktop,03-03-2024---15:12
Best Western Blu Hotel Roma,€ 136,Camera King Standard,"Tiburtino, Roma",2024-03-20,"7,6",1.422 recensioni,"4,4 km dal centro",True,,False,False,False,MacOS,marcofantile,desktop,03-03-2024---15:12
J24 B&B,€ 133,Camera Matrimoniale Superior con Bagno Privato,"Ostiense, Roma",2024-03-20,"9,7",503 recensioni,"4,9 km dal centro",False,,True,False,True,MacOS,marcofantile,desktop,03-03-2024---15:12
"The Hoxton, Rome",€ 326,Camera Cosy Up,Roma,2024-03-20,"9,0",2.360 recensioni,"2,8 km dal centro",True,,False,False,True,MacOS,marcofantile,desktop,03-03-2024---15:12
Rome Innitaly,€ 102,Camera Tripla Comfort,"Stazione Termini, Roma",2024-03-20,"7,6",968 recensioni,"1,8 km dal centro",True,,False,False,False,MacOS,marcofantile,desktop,03-03-2024---15:12
Residenza Domizia,€ 133,Camera Matrimoniale,"Piazza Navona, Roma",2024-03-20,"8,3",553 recensioni,1 km dal centro,True,,False,False,False,MacOS,marcofantile,desktop,03-03-2024---15:12
Clemy In Rome,€ 146,Camera Tripla Superior,"Rione Monti, Roma",2024-03-20,"9,2",422 recensioni,"1,5 km dal centro",True,,False,False,False,MacOS,marcofantile,desktop,03-03-2024---15:12
Lungotevere Ripa,€ 182,Camera Matrimoniale Standard,"Trastevere, Roma",2024-03-20,"8,7",745 recensioni,"0,9 km dal centro",True,,False,False,True,MacOS,marcofantile,desktop,03-03-2024---15:12
Lanzies Guesthouse,€ 101,Camera Matrimoniale/Doppia con Letti Singoli con Terrazza,"Aurelio, Roma",2024-03-20,"9,0",195 recensioni,"4,1 km dal centro",True,,False,False,False,MacOS,marcofantile,desktop,03-03-2024---15:12
The Talent Hotel,€ 251,Camera Matrimoniale Standard,"Pantheon, Roma",2024-03-20,"8,8",488 recensioni,150 m dal centro,True,,True,False,False,MacOS,marcofantile,desktop,03-03-2024---15:12
Castro Pretorio Easy Rooms,€ 87,Camera Matrimoniale Piccola,"Stazione Termini, Roma",2024-03-20,"6,9",418 recensioni,"2,1 km dal centro",False,,False,False,False,MacOS,marcofantile,desktop,03-03-2024---15:12
Il Magnificus Boutique,€ 104,Camera King Superior,"Nomentano, Roma",2024-03-20,"8,7",553 recensioni,"4,2 km dal centro",True,,False,False,True,MacOS,marcofantile,desktop,03-03-2024---15:12
Gardoce's Guest House,€ 120,Camera Matrimoniale con Bagno Privato Esterno,"Vaticano Prati, Roma",2024-03-20,"8,9",243 recensioni,"2,5 km dal centro",True,,False,False,True,MacOS,marcofantile,desktop,03-03-2024---15:12
VATICAN LUXURY SUITE,€ 152,Camera Matrimoniale con Bagno Privato,"Vaticano Prati, Roma",2024-03-20,"7,8",752 recensioni,3 km dal centro,True,,False,True,True,MacOS,marcofantile,desktop,03-03-2024---15:12
Guest House Arco Dei Tolomei,€ 176,Camera Matrimoniale Standard,"Trastevere, Roma",2024-03-20,"8,7",257 recensioni,"0,9 km dal centro",True,,False,True,True,MacOS,marcofantile,desktop,03-03-2024---15:12
Santa Croce,€ 117,Suite con Balcone e Bagno Privato Esterno,"Stazione Termini, Roma",2024-03-20,"8,2",550 recensioni,"2,3 km dal centro",False,,True,True,True,MacOS,marcofantile,desktop,03-03-2024---15:12
Shali Luxury Suite Spagna,€ 190,Camera Deluxe Matrimoniale/Doppia con Letti Singoli,"Spagna, Roma",2024-03-20,"8,2",313 recensioni,"0,9 km dal centro",True,,False,False,False,MacOS,marcofantile,desktop,03-03-2024---15:12
Top Floor Trastevere,€ 167,Camera Matrimoniale con Balcone,"Trastevere, Roma",2024-03-20,"8,6",672 recensioni,"1,4 km dal centro",True,Offerta Inizio 2024 ,True,False,False,MacOS,marcofantile,desktop,03-03-2024---15:12
B&B More Than Rome,€ 102,Camera Matrimoniale/Doppia con Letti Singoli con Bagno Privato,"Aurelio, Roma",2024-03-20,"9,1",308 recensioni,"3,6 km dal centro",True,,True,False,True,MacOS,marcofantile,desktop,03-03-2024---15:12
iRooms Pantheon & Navona,€ 150,Camera Matrimoniale Superior,"Pantheon, Roma",2024-03-20,"8,6",348 recensioni,300 m dal centro,True,,False,False,False,MacOS,marcofantile,desktop,03-03-2024---15:12
Palazzo Cardinal Cesi,€ 326,Camera Matrimoniale,"Vaticano Prati, Roma",2024-03-20,"8,3",523 recensioni,2 km dal centro,True,,True,False,False,MacOS,marcofantile,desktop,03-03-2024---15:12
The B Place,€ 160,Camera Matrimoniale - Edificio Separato,"Vaticano Prati, Roma",2024-03-20,"7,7",1.427 recensioni,"2,1 km dal centro",True,Offerta Inizio 2024 ,False,False,False,MacOS,marcofantile,desktop,03-03-2024---15:12
Guest House della Valle Roma,€ 136,Camera Matrimoniale,"Vaticano Prati, Roma",2024-03-20,"9,2",822 recensioni,"1,8 km dal centro",True,,True,False,False,MacOS,marcofantile,desktop,03-03-2024---15:12
Suite Cardinale,€ 141,Camera Matrimoniale Deluxe,"Vaticano Prati, Roma",2024-03-20,"8,5",175 recensioni,"2,1 km dal centro",True,,False,False,False,MacOS,marcofantile,desktop,03-03-2024---15:12
REdreams,€ 104,Camera Matrimoniale,"Trionfale, Roma",2024-03-20,"8,7",120 recensioni,"2,8 km dal centro",True,Offerta Inizio 2024 ,False,False,False,MacOS,marcofantile,desktop,03-03-2024---15:12
Charming Navona,€ 131,Camera Matrimoniale,"Piazza Navona, Roma",2024-03-20,"7,4",741 recensioni,"1,1 km dal centro",True,,False,False,False,MacOS,marcofantile,desktop,03-03-2024---15:12
Camplus Guest Roma Casa per Ferie,€ 101,Camera Standard Matrimoniale/Doppia con Letti Singoli,"Tiburtino, Roma",2024-03-20,"8,5",1.255 recensioni,"6,5 km dal centro",True,,True,False,False,MacOS,marcofantile,desktop,03-03-2024---15:12
Il Gladiatore,€ 131,Camera Matrimoniale con Vasca Idromassaggio,"Aventino, Roma",2024-03-20,"7,9",724 recensioni,"2,6 km dal centro",True,,True,False,False,MacOS,marcofantile,desktop,03-03-2024---15:12
MIDAS Palace Hotel,€ 138,Camera Superior Matrimoniale/Doppia con Letti Singoli,"Aurelio, Roma",2024-03-20,"7,8",708 recensioni,"6,7 km dal centro",True,,True,False,False,MacOS,marcofantile,desktop,03-03-2024---15:12
Aldebaran,€ 129,Camera Matrimoniale,"Stazione Termini, Roma",2024-03-20,"9,1",252 recensioni,"2,3 km dal centro",True,,False,False,True,MacOS,marcofantile,desktop,03-03-2024---15:12
Hotel Silla,€ 117,Camera Matrimoniale/Doppia con Letti Singoli,"Vaticano Prati, Roma",2024-03-20,"8,4",798 recensioni,"2,5 km dal centro",True,,False,False,True,MacOS,marcofantile,desktop,03-03-2024---15:12
Fellini,€ 67,Camera Matrimoniale con Bagno in Comune,"Appio Latino, Roma",2024-03-20,"8,7",512 recensioni,"8,4 km dal centro",False,,True,False,True,MacOS,marcofantile,desktop,03-03-2024---15:12
Termini luxury home,€ 119,Camera Quadrupla con Bagno Privato,"Stazione Termini, Roma",2024-03-20,"7,5",696 recensioni,"1,6 km dal centro",True,,False,False,True,MacOS,marcofantile,desktop,03-03-2024---15:12
B&B Calamatta,€ 129,Camera Matrimoniale/Doppia con Letti Singoli,"Vaticano Prati, Roma",2024-03-20,"8,8",146 recensioni,"1,3 km dal centro",True,,False,False,False,MacOS,marcofantile,desktop,03-03-2024---15:12
AmoRoma Suite,€ 182,Camera Matrimoniale con Bagno Privato,"Stazione Termini, Roma",2024-03-20,"7,7",847 recensioni,"1,7 km dal centro",True,,False,True,True,MacOS,marcofantile,desktop,03-03-2024---15:12
Gioberti Art Hotel,€ 232,Camera Standard Matrimoniale/Doppia con Letti Singoli,"Stazione Termini, Roma",2024-03-20,"8,2",1.763 recensioni,"1,6 km dal centro",True,,True,False,True,MacOS,marcofantile,desktop,03-03-2024---15:12
Flaminio Charme Apartment,€ 125,Appartamento Deluxe,"Villa Borghese/Parioli, Roma",2024-03-20,10,4 recensioni,"2,3 km dal centro",True,Offerta Inizio 2024 ,False,True,True,MacOS,marcofantile,desktop,03-03-2024---15:12
Comfy Vatican Suite,€ 115,Camera Matrimoniale Deluxe,"Vaticano Prati, Roma",2024-03-20,"8,9",688 recensioni,"2,9 km dal centro",False,Offerta a tempo limitato ,True,False,False,MacOS,marcofantile,desktop,03-03-2024---15:12
Boutique Hotel Atelier '800,€ 196,Camera Matrimoniale Economy,"Piazza Navona, Roma",2024-03-20,"8,9",525 recensioni,"1,3 km dal centro",True,,False,False,False,MacOS,marcofantile,desktop,03-03-2024---15:12
JSK Suite,€ 111,Camera Matrimoniale,"Gianicolense, Roma",2024-03-20,"8,8",608 recensioni,"2,7 km dal centro",False,,False,True,True,MacOS,marcofantile,desktop,03-03-2024---15:12
numa I Portico,€ 167,Camera Matrimoniale Deluxe,"Spagna, Roma",2024-03-20,"8,3",1.099 recensioni,1 km dal centro,True,,False,False,False,MacOS,marcofantile,desktop,03-03-2024---15:12
OperaDreams2,€ 181,Camera Matrimoniale con Bagno Privato,"Stazione Termini, Roma",2024-03-20,"8,8",63 recensioni,"1,2 km dal centro",True,,False,False,True,MacOS,marcofantile,desktop,03-03-2024---15:12
Hotel Des Artistes,€ 175,Camera Matrimoniale,"Stazione Termini, Roma",2024-03-20,"8,2",1.162 recensioni,"2,1 km dal centro",True,,False,False,True,MacOS,marcofantile,desktop,03-03-2024---15:12
Hotel Nova Domus Aurelia,€ 124,Camera Matrimoniale/Doppia con Letti Singoli,"Vaticano Prati, Roma",2024-03-20,"8,4",1.186 recensioni,"3,2 km dal centro",True,,True,False,False,MacOS,marcofantile,desktop,03-03-2024---15:12
Suites 44,€ 233,Camera Matrimoniale Deluxe,"Vaticano Prati, Roma",2024-03-20,"9,2",539 recensioni,"1,7 km dal centro",True,Offerta Inizio 2024 ,False,False,False,MacOS,marcofantile,desktop,03-03-2024---15:12
The Independent Suites,€ 144,Smart room,"Stazione Termini, Roma",2024-03-20,"8,1",100 recensioni,"1,7 km dal centro",True,,False,False,False,MacOS,marcofantile,desktop,03-03-2024---15:12
Pantheonview - Luxury Suites,€ 190,Camera Matrimoniale/Doppia con Letti Singoli con Balcone,"Pantheon, Roma",2024-03-20,"8,0",879 recensioni,"0,5 km dal centro",True,,True,False,False,MacOS,marcofantile,desktop,03-03-2024---15:12
Ostello Villa Monte Mario,€ 84,Camera Doppia con Letti Singoli,"Trionfale, Roma",2024-03-20,"7,6",1.998 recensioni,"4,8 km dal centro",False,,True,True,True,MacOS,marcofantile,desktop,03-03-2024---15:12
Gracchi Guest House,€ 163,Camera Tripla Deluxe,"Vaticano Prati, Roma",2024-03-20,"8,7",125 recensioni,2 km dal centro,False,,False,False,True,MacOS,marcofantile,desktop,03-03-2024---15:12
Corso Grand Suite,€ 159,Camera Matrimoniale/Doppia con Letti Singoli,"Spagna, Roma",2024-03-20,"8,0",623 recensioni,"1,1 km dal centro",True,,False,False,False,MacOS,marcofantile,desktop,03-03-2024---15:12
Navona Street Hotel,€ 230,Camera Matrimoniale Piccola,"Piazza Navona, Roma",2024-03-20,"8,8",798 recensioni,"1,3 km dal centro",True,,True,False,False,MacOS,marcofantile,desktop,03-03-2024---15:12
Sophie Terrace Hotel,€ 210,Camera Matrimoniale Standard,"Stazione Termini, Roma",2024-03-20,"9,1",2.563 recensioni,"1,3 km dal centro",True,,False,False,False,MacOS,marcofantile,desktop,03-03-2024---15:12
CasaValentina,€ 112,Camera Matrimoniale Piccola,"Aventino, Roma",2024-03-20,"8,3",546 recensioni,"2,4 km dal centro",True,,False,False,True,MacOS,marcofantile,desktop,03-03-2024---15:12
Hotel Zone,€ 119,classic double room,"Trionfale, Roma",2024-03-20,"7,8",2.967 recensioni,"5,1 km dal centro",True,,False,False,False,MacOS,marcofantile,desktop,03-03-2024---15:12
Domus Giulia,€ 142,Camera Matrimoniale/Doppia con Letti Singoli,"Piazza Navona, Roma",2024-03-20,"9,1",946 recensioni,"1,5 km dal centro",True,,True,False,False,MacOS,marcofantile,desktop,03-03-2024---15:12
Golden Rooms Piazza di Spagna,€ 145,Camera Matrimoniale,"Spagna, Roma",2024-03-20,"7,8",488 recensioni,1 km dal centro,True,,False,False,False,MacOS,marcofantile,desktop,03-03-2024---15:12
